Id,Price
7971,170324.81441522308
13734,152338.89604101286
16483,194527.26333328977
6150,207049.18146476406
2931,284016.8307701309
5418,180534.66729638295
1662,490220.09741156787
2441,229225.79052115773
669,139428.58687170464
7734,187152.9587903767
6010,331547.8105531767
266,144721.91950792618
632,137736.86075780142
16221,106089.82494656931
11832,171047.55405291653
5035,112669.25269175525
37,122012.24011178938
6168,182567.81957441475
11757,182239.68842432107
8086,124631.31819814334
6529,230427.72984697158
15121,180392.2693007001
13904,142525.01166305377
3711,175256.45012966654
16563,132605.8969610936
14494,179315.68839039197
3006,223321.2363877604
15299,132704.96251542904
92,276769.5400914384
8066,198210.3309202386
16071,206583.32751069023
10662,136232.9630143363
3883,207968.7184593218
5511,135382.22762896004
2821,280525.6000215283
9570,207469.81769984405
4326,243271.88016581506
9251,217294.71841024782
9031,188780.88736513525
12689,140151.29138810246
16380,262817.79929392703
1053,248711.60456673757
4568,184706.7344144649
16140,111078.9734387079
14356,393133.69067507744
8466,183304.15866137936
15652,145882.18474524343
3285,120969.28388803251
3198,162978.20721590813
14088,394556.75418307725
2268,125095.65860856224
15472,175102.28952987416
1203,196527.47076841767
7157,331225.3636270389
6886,210669.6662841672
5083,258444.02860522008
7467,121076.78535130348
14068,200040.91456505886
2080,174217.1109674446
10865,158401.67368529862
13516,186527.27675553758
14150,201544.8745672862
7609,121738.44121136259
2144,424358.18316983007
10357,196678.48439185086
2396,245332.5120024872
1526,295372.4949087151
10890,268608.0554592858
8638,472983.0816404787
6050,257769.90822104434
7639,102954.19782509422
10544,206105.39792527212
9577,236612.68400697465
13195,217117.59478454405
3484,227211.06494676907
16668,479479.3845639641
7171,188452.73871638204
8547,213450.0447458473
12735,219957.69783498402
9093,188992.58905962366
15323,265350.9751818329
14897,141335.47379078157
5135,123660.25833304819
5327,222501.96560664877
13133,260119.79033625894
1676,293617.12285268813
16296,287518.6304506265
1095,152074.66814751402
12528,155745.7021736357
7348,275319.85318897635
11663,169301.23548683125
1803,204759.66881839826
1510,243877.4522199813
16045,172232.5925945011
2900,150995.96308140815
3236,166541.4203308302
1318,194018.32560934834
14948,210998.90492436153
7840,313040.72092543886
15325,179973.93387412862
8700,158524.4704865356
15706,194955.9067468325
14449,151518.51033663476
16117,184600.53631398745
4529,184183.94284474477
11199,197062.94128814404
4052,372926.0899885551
821,205772.3871114064
68,238800.97026609306
554,120639.08956782345
452,198216.35916731882
11394,304341.5304351773
11393,178249.9161322665
9535,161782.6822887477
4024,188412.78174100784
10069,215732.92464395735
12007,167564.51016817952
12368,440755.61365551845
1259,356287.3636573238
1124,304394.45120926306
3707,183636.6580838937
8767,169046.5891118919
1919,162250.61162385138
16741,158082.76839884027
6664,285380.950681528
5688,397849.3206600639
7799,152901.44315293332
14843,323086.2571662148
7532,163515.81732859265
8133,160912.89363120546
6264,291792.10332536243
4125,169189.16012462805
2410,172620.86260455693
13607,212017.550194082
1716,283424.48047628684
1370,148863.15558959934
2273,383728.42212891375
15298,306536.879915753
4284,253753.88792355065
12303,156359.05791200348
7808,132322.55364155676
2203,138781.6113644212
7237,129166.32241972921
15864,155657.76334186518
2844,123014.71433404626
5729,178968.29148650766
11812,433212.95441041404
1779,147611.6534284143
6442,135814.09845960696
6160,229862.90598043072
8266,195787.44987889112
9903,156391.11891518882
2867,135817.99696084613
6998,185583.02860604317
13932,171201.8420292904
12587,164928.80590269514
3611,236250.14341851143
2646,289713.89286317094
1890,169696.13073299665
860,253642.8106161933
14187,203755.9206457574
12569,273667.24596421176
1276,87332.19118451378
12025,216095.7549330658
4890,253550.68423395927
14410,365490.98398722254
10352,251054.57599213935
11407,187449.30620331466
10384,164424.91418305627
7622,284115.8988947292
12578,165580.3593395987
15820,187537.81539801287
563,201827.76301867724
15226,159650.78370174914
6396,214121.37020701883
6247,140356.3310450535
3339,159518.17301472352
10975,269716.5751807482
7475,110681.12182707351
11129,287906.5076993291
3051,256178.8114229163
10232,236226.3087604013
14106,186814.99276891403
5502,223936.99028238378
4558,71802.4466160241
4181,141679.1443894467
8426,127050.38598582671
6611,169405.91796480896
14641,147789.74720724346
15539,266316.28066634305
13119,141565.44678603727
11716,192169.28212727615
7316,250372.71350459917
7791,113745.07569586748
13034,358930.42230467405
1068,280946.1340236495
4060,171943.47496627094
10172,223978.11433942022
2591,175619.97180486476
12494,363356.8136124512
7828,359765.78912636434
15284,182190.85458054492
7947,182283.15279386062
16335,218044.98559676332
10234,337067.30413244496
2797,254596.31346665515
5341,232224.69089210802
3059,172454.06251600056
1559,69532.47990623892
15320,280735.6621809235
10284,394648.65630876046
4134,218814.94139592664
4481,183571.6631710832
7222,147952.16085654596
4062,240360.18436489528
2192,231187.29655602513
9637,193906.11383161633
16236,164002.75038057953
4272,149400.77359246634
9406,296397.5679993968
14309,237794.62027041477
1946,280455.04342793126
16235,233732.12246973714
7146,156101.2581880448
16784,232635.54019631507
349,321525.87564339605
6251,170459.87835428736
5128,421684.17517271434
11718,182665.58842216939
16721,96861.20055384329
12517,208159.58770431494
15961,188459.45354000176
9428,156391.15080081104
14541,149108.64688325542
10168,120140.58487350543
11270,169979.2631290583
13210,196834.2797781249
11518,171654.22976573135
12612,165146.74291276556
16352,122165.55442342944
9935,140777.3323185957
15521,291069.59217220946
11482,183912.58014034692
11443,171601.07883677143
9459,243431.76999707273
9218,168344.71965351404
854,153264.3185426515
5619,149610.46639336803
9208,203385.98924300147
4391,137696.444727228
15207,142288.76097479495
7183,184203.02386650414
16442,219212.12446794714
7936,88479.16170869823
10606,387034.9115132041
4979,162870.72212387738
4854,305271.11405011016
16476,132933.81343845165
10516,161062.27476845996
16261,301539.340263893
90,405885.4272616308
5433,174461.54643255693
14338,145522.83214624602
13487,227237.19397481083
8211,487995.33076085633
170,160456.77471158007
14051,105271.99086940405
10686,206346.69215768107
7595,303469.5822324612
6777,234986.66071143787
14661,185274.65073549456
13991,301705.19584941637
16795,169995.48977841405
2740,130713.98228305702
7368,433619.0462286136
2413,256868.16696443356
1852,477844.6969890942
15200,325436.2761908607
8467,334469.41435363825
16379,243626.10480102344
3375,180824.6401586524
5945,484461.176461436
2641,178770.86158148045
2837,347108.8565790593
3498,217446.7458462402
10876,137160.1899953803
1285,235176.82935716622
9285,230242.36893170717
4015,334119.5748164543
2526,192655.3251288521
7814,192071.88842432338
7117,256118.36174018707
12359,120115.1410794767
3303,227538.8939483853
13874,169589.8039260712
5484,186064.1165828899
15067,157835.838826332
12639,213242.72025125552
3388,243670.9797024577
4256,217633.09162837852
15738,185977.89131275742
14049,158831.4873556442
15780,188647.35945498935
9564,171382.3796792873
11910,191926.50414394305
11315,177014.8242485261
1733,148777.7904904682
3910,396463.0145227035
7552,506341.50117746956
254,175212.06097973627
5222,211300.87529656908
8314,230991.21403851782
16743,264805.9412009012
10335,108584.66195649556
8226,282446.46032989555
12254,218045.2187197748
13152,214275.70549636384
15020,196199.52322958864
16349,199714.118717556
11924,172072.48922257315
12543,189195.9283195818
14114,217828.70390479034
12318,265640.7137862761
15383,177800.92035691827
6679,210602.98236178517
635,162265.11747893615
15993,275722.0210569188
11375,193405.84586910353
11216,184293.26639159393
15401,228327.14080421953
11301,144631.58472209267
13804,270646.37692552956
10839,186963.24004035257
1588,343582.395472149
3596,193244.6500131211
5816,170746.12065367165
8099,144359.10990343583
6551,193800.86022341566
14075,514019.81916100055
13431,195392.45465280637
9481,325819.93070010544
5295,155520.26668740006
15859,370561.8364480279
10634,351945.16277911485
444,235712.79596652524
11686,237992.00134741602
1213,207077.60916266206
13970,112727.66841573143
6849,327803.42665752117
9911,240487.4201164179
5649,150011.73661698357
7184,196076.62512127176
5877,279053.42141530366
1655,231552.76324980124
15301,199758.84319680382
12389,245443.58260195758
5241,280890.0919485087
7048,158332.74027511658
10574,139793.90044040425
8593,166321.69414206842
4752,178961.04017111796
14663,193221.17431479224
10994,214620.4692665285
87,64182.185920158525
5132,129876.83543245564
6372,417727.6744812151
7411,322826.8588399489
3319,253549.6230193018
9355,122168.50994290049
5139,270023.6271374481
56,298540.9093552902
3249,173772.10818848075
5047,90180.00988874673
13238,312623.6718263723
2190,268194.9256848465
15599,177920.06530449525
6542,160535.9924301704
1968,191412.89184902186
5630,168004.6918022941
9157,192588.81043282544
789,187410.99418385074
1413,260810.47664992875
12514,275523.215780358
13459,141204.58376751418
1345,246001.66600561814
4034,199302.23497811187
15169,148374.25438119058
6770,244146.73753400028
3334,172485.33703812258
12998,152093.4543695493
15870,240243.65807736537
1871,157344.01814324528
5770,176185.3309161607
13196,114609.9277013641
7633,210076.3251506583
10699,222008.6163071805
15470,189309.11606966777
1903,512444.9661962344
13860,185879.9481227048
7649,133867.29702864785
11043,195266.83326012458
2922,240994.9375130931
7538,450415.7323417423
9477,120757.67477734052
117,526420.8279891846
1457,258993.98315507587
7082,169525.27316889382
3053,261534.03797073726
12522,120163.9612206017
5744,520506.6970824843
13566,331055.6696294874
1464,139502.9405218673
3852,126260.71748345769
9557,247645.89654439024
14719,476523.63025430404
13978,117545.7236786011
3286,155422.9668630702
13019,363061.2948548907
1421,133498.23327872262
13502,180238.02565581744
14811,120438.02312930158
9297,300419.7588615946
7749,540832.5803918999
16555,142525.01166305377
14576,198292.22024248177
12766,169610.20378866748
4679,155070.85836910913
10033,195218.78743145993
11231,281731.47477167717
15112,164054.8247746813
10617,184278.64191396482
2175,174987.60173728954
16502,451704.85479979543
10106,206420.0079704129
12561,148832.58757337386
15907,310773.7636538057
8069,119878.99982722479
8316,125824.05413453355
12343,240813.79322570423
12092,171422.87345888876
1527,178437.51223459284
10010,211985.82681315285
655,105605.81380631363
10549,131372.9883564952
3248,115398.32370120742
13499,304734.71877630264
14959,204629.2436001052
6070,157059.27190230426
11360,227623.11292158003
12102,200857.17418861395
11870,277436.46154736006
3713,137772.50156113793
3230,145548.96549502685
7742,213263.8941257706
15092,335540.68660901015
8728,313720.4448048374
3386,150887.16262613106
9409,152192.1499094597
16545,236613.6746893965
3127,174687.58493822877
11344,173427.03837746705
2112,204138.19541052834
7310,219624.19973382136
6313,195188.96120485078
3681,381894.0692196671
5114,327411.6696247023
270,155895.02910399204
14350,183537.1563295207
12223,349478.73437582667
1066,179059.26740312538
16116,411112.31697647035
11410,503326.1200887934
4088,157308.62052585813
5956,147740.51705370125
14669,141491.88143183728
13871,125305.22901153783
4126,235132.07450598443
12114,196495.7419565961
16607,165507.63764752515
4266,222450.66778915763
13518,203548.3755278949
11856,308029.20481758786
3885,236785.72638825348
8891,161249.9784646777
4964,171301.71038385693
7696,163155.15834257766
6894,114741.70201616173
9766,170745.22155815084
4800,155818.1093450424
2840,187500.744683611
4743,175203.33591333352
13562,527200.9567895469
8301,204603.49762351395
5405,183028.2094784889
1535,169727.4915236339
9073,125863.4124583907
1698,341394.3691053246
12262,241393.47820409964
6794,182665.58842216939
12701,189568.92903625712
8432,179615.68995146293
13540,137851.1610770912
8629,157486.39359108216
1440,182203.87084045683
8596,204090.48235432195
9575,261062.65275686854
14976,98096.86543634834
3149,216759.48216317696
5157,141027.19650726486
10748,178642.02397639857
9719,415509.49814950867
6376,195762.0254666962
9733,182046.63894123284
4749,186988.35861590918
4994,419802.8866972011
538,211399.48152650052
5512,142305.42002247405
9778,141216.87815516136
9761,135613.66816709624
3174,421979.1319661219
13429,202368.8752394683
10467,75472.95163341281
14129,183109.27523240025
13608,214052.9622853217
11106,149641.60215353424
12048,163056.23951259605
1054,313115.1769749239
3582,220973.4125024288
1566,140335.62108339395
11529,143127.44181931578
11859,151433.39086344698
10582,147949.5899436878
14907,452141.22335712047
14039,170803.25921325697
10489,151268.28359917516
3331,320185.20029375184
10153,243175.7797876734
5271,145260.39455873705
11871,373259.4031722557
776,139652.04357754777
3994,117335.46380423105
9433,73887.91160091263
14275,138641.87443125187
8030,174952.02426127697
8169,270107.9039239405
8053,196076.7746531877
4822,198762.3082179872
13197,213058.33618734742
13634,293291.0668733098
8951,160570.00284376225
12176,231017.58838242418
15471,141335.47379078157
14962,144361.2257563508
12512,118766.67909366895
8697,503769.32660403335
7095,226655.075031891
13639,206004.5623445036
16660,170945.15448117742
5848,142499.26568646252
5386,205165.35102497938
10880,304260.4237291522
3954,178296.9799545559
13426,208036.00934544337
5966,217555.4672858966
16315,275794.3799779073
7455,185503.09638975404
11071,225643.0405560837
14740,216852.15905262638
16087,174403.68218103723
8931,231974.55675707242
15289,159701.16678138232
16089,246195.9044591174
12128,183975.64566673778
4724,212101.21214423171
8585,204698.7278969845
7188,223783.0049729038
5423,166017.7147047409
10488,208755.45564955758
5980,205572.44350271072
8376,228739.44738315316
12397,139360.66602524268
16496,195531.24386611689
4891,226854.03445595066
9710,140185.11064481808
6339,168150.1678037629
244,205948.32374723515
5002,236441.05112199695
5358,171492.13249143146
7636,156920.72974203562
9361,305762.20598162187
3601,129591.29435749174
15755,150954.75039754697
172,184538.11068132
3037,343986.71623752924
577,247290.1326236996
3607,189896.0745728915
2515,107245.4475899296
10413,150397.3010919377
10511,246962.58129620872
4637,389962.78154266457
12736,273434.7660097851
9534,229936.6764536803
11641,191697.28316413425
10419,259667.3627960303
15313,199294.78139905102
14915,183633.7791846365
12409,316693.8927780474
9405,131017.02202684202
14066,206492.13056542407
14108,197681.79100888374
11931,217140.14836234372
11464,315780.44168501796
926,146570.9834933909
11190,219212.12446794714
10260,183304.15866137936
12712,195367.1759594238
1234,218704.77675391408
11608,106867.16809995202
3776,240226.86291746786
4881,204348.19736403995
10266,197146.75958123198
3262,232591.92599776838
3576,406789.69607286627
16604,412543.34122669575
8041,212235.3027237144
10691,237346.17986831348
8357,188364.17365843625
11661,138724.45692588759
4453,243306.14893400844
15936,216158.9720500666
8463,239915.64413281606
15770,251250.86582188262
466,177362.0130553606
14965,89452.20539751177
11227,179315.84579727158
9894,273515.94422353606
11746,203503.24899600892
4118,145113.28904632118
756,334880.6379563434
15589,192106.72715887302
109,375172.31487545086
5778,221452.24247127766
1731,80248.48974655534
3450,145065.8458397649
2961,200183.27477020037
222,182308.82001994058
11454,333660.0120780244
7339,184203.02386650414
12096,98487.78710058972
14074,197303.68847337118
4058,347916.0856768412
6603,262490.2484754643
3289,115211.72006120131
16681,258209.87450681764
8200,327890.9375140073
3343,241067.08860355173
7802,174844.93250101453
2082,344266.2127070511
217,251633.37582648726
1720,176844.65828774442
7224,253595.9576165859
6176,133370.77350894702
12571,266122.2341212306
16666,343907.1611019728
8908,218141.07192074895
6914,165046.29638145922
5428,178745.99421138634
381,182665.58842216939
3991,203441.15387692922
16365,266420.16135471367
1046,212237.98098122893
391,152479.16880799687
9212,316524.00507970725
3022,199896.25868227996
9961,101976.51077115937
6764,285867.77796092385
7720,182975.15134315196
4809,206076.5267468806
8877,294114.4936615679
7817,171672.40845537436
10614,115821.03861138191
5553,242085.17659830846
16488,145402.38331532362
11002,172659.5226120034
13592,302064.12042909255
15050,237767.22714709543
13553,260887.87795993823
9041,217368.4275452548
5461,454222.7705603045
16274,398479.34037608677
2138,123570.99378870046
6245,160315.81182192476
8245,179556.17586943987
6491,218911.4220590647
13218,189217.6573127473
13101,102145.74211599382
10462,144198.33980342952
4079,175894.20964187876
1506,385499.7151837316
14107,125889.15843498193
12215,260562.73772779288
11576,345732.6641933189
10567,232328.59401533628
12713,221446.71410312917
1468,544730.7066397558
2549,261155.64009513496
4172,252036.61567647973
12380,238157.56347946092
3513,102140.6958505039
8165,238199.5198250203
1127,200011.7800320015
14601,446736.6079248787
15526,313825.30174599943
986,291924.3748831651
14968,190771.79032808068
9348,229749.70553291333
6317,265331.4375868063
7497,92046.43841623742
5079,287902.3524244812
528,172182.24785116632
10964,146689.97873823016
5812,314763.10336046113
11022,180897.46205107716
16251,108563.94830365064
5863,116166.24267646625
8664,204460.3330490181
5396,180274.02150228273
6917,234073.56708789416
12776,127050.38598582671
473,257965.88428503423
13333,222131.95160921256
13023,182554.4637064148
7357,208695.0512271348
10955,460249.274553891
11914,350075.42657097103
12535,176571.56868511037
11205,159567.6816711981
13209,188499.61474759766
16119,374378.1613766401
2174,285592.4561836562
4834,136912.07452032485
10151,177888.38211705146
5584,205549.36715314005
6672,203928.26283428186
12858,277573.7348288018
5106,169537.23580079782
8884,181619.04412343065
13766,182286.40610200618
12556,119085.93394148268
12910,219927.40642648173
6258,125889.15843498193
7100,243919.4891924876
1793,175032.38837035178
3335,180024.0295655642
12835,176206.84327017306
10591,161018.51567579803
15707,302847.24226122216
16389,156640.41275050765
7440,453645.4312386836
6293,182700.74262180208
3937,198093.12096090944
16527,205475.9315374017
5102,227045.588743826
10734,308958.2908079665
7986,161084.84000277767
6495,112684.11328298722
9571,242226.2356668232
5131,195979.41179683336
10761,374579.21090693906
143,464297.92336675135
13829,171572.8137226375
13662,222771.4589731343
1771,148242.57491643098
5448,190130.38136963596
8594,154728.24944705176
12038,266417.4884585389
16471,163632.05782033794
16764,147300.98395301186
1282,175403.2000360691
15101,263273.7204646082
9473,142558.4093177951
2324,381961.21446355345
14448,222773.48340003542
6000,72058.5084341652
2077,130798.17088495061
12960,232969.34650070017
15837,201320.29927968275
8805,244824.335410881
9987,235355.47709723236
1580,349238.3431147309
11089,127050.38598582671
10926,220804.62672260505
12773,434063.71692700294
6490,298523.2782205601
10858,125265.65400736089
2831,114183.1748610075
16326,142406.14802269402
371,182461.23074452052
8852,203602.11719646584
6713,234977.2370927547
4230,200639.298797107
3639,219212.12446794714
3642,194477.89031043774
5149,190634.50820162418
2861,185240.60909019847
13300,93887.95612428113
2807,326071.9142185817
5919,106563.9028373923
12716,521142.8969677858
4271,232268.3794952311
16055,227902.01423969556
3747,178472.31274385087
5857,276384.312997136
6884,328860.58711562527
16027,266769.3553089541
3512,329303.07694511604
5181,171250.6011897223
16732,246137.76653197734
1908,179939.6694061829
12082,162362.9772044392
7286,137907.22616905108
8216,132863.48755531525
6929,318610.95549387
3950,374411.8196327135
12479,178530.2442854683
877,131828.8742868069
1366,180450.2302355662
384,129287.57404319842
5767,204476.04648909194
6910,154511.88768211484
187,200580.21965097825
10164,295146.2719705274
8603,223749.00072521175
15834,209202.98999766118
3078,128773.17061494113
3479,244788.87323876956
6671,207162.62588636557
6078,178338.11610748785
16271,121211.87967615228
16191,148942.27331064467
11544,172560.29085338794
7781,181281.09675463167
14918,304325.0805131132
6238,177775.680859386
12989,221750.8449208841
11907,252841.23398056635
9696,163090.48454529894
14084,327478.46047921525
3895,151130.42261557866
4367,192411.2609147433
8453,71254.8541026463
7638,353564.67977898277
8373,233790.5943092763
4674,193896.71388215217
15787,141487.0140218176
5903,230102.9045644327
13679,193993.90264852665
9018,246874.65805989763
15823,237027.1575673369
13289,144493.45888261386
9896,201697.52011357754
14436,187527.93284637755
5547,229996.0241525812
4048,409573.033700103
16579,195418.98590991902
8550,180848.21665756046
9385,313951.60855329415
5242,152664.79080174246
31,255528.84895700967
6144,319202.3515848016
3990,203707.21929209048
2523,81826.8719391992
12608,264375.7895722408
7234,181414.3060002091
15264,202743.77950336775
9623,204102.10246005777
3161,324178.7971049448
7425,108071.95837896083
13021,269857.1727758704
4044,149149.18901338577
15411,235359.2048837319
979,316794.7701390818
5514,236744.6930830361
4817,161330.34331658384
2115,182668.04704196003
10571,293228.37504222576
8992,215704.49557736047
15546,191417.192522042
11359,132050.23505716104
11972,185269.29997740884
12838,180030.07710147393
5948,126952.01664793085
422,320123.3921810229
4855,166175.4344096466
16197,113146.41338451792
8926,439154.26495873346
5703,178239.74867958672
8848,205709.6771772385
7039,294324.1468544819
3806,161663.86161683098
15154,215519.2957406676
13132,182756.21272120267
7438,198361.91268646476
4398,203808.68516790573
2440,184423.68660099714
3751,156481.0641199162
1476,170125.8295952897
2264,331242.8636921664
16444,175291.63031948463
10704,159961.47092044132
4033,138781.6113644212
4508,119199.15833697138
16290,217628.8309216873
10387,205329.73293552655
5457,150768.15637943268
4910,253415.24790182518
7451,203553.79241923915
10732,167037.31095138346
8015,130566.47211822879
6148,190047.91653700054
5892,244389.70278162486
7825,211327.72384414988
6851,219602.45741236434
6633,212793.87506686564
2139,270659.83907601016
10213,291703.0218528892
2830,221471.8166235116
13907,144534.67705715125
15897,353851.53490162484
8311,189467.54529306118
14230,182320.32181545172
3878,176725.99136378962
13732,178916.24576784074
12110,174077.2164362712
10675,364951.2506934245
12946,126666.62371161334
16754,209783.94600936095
4394,276077.76149620576
16728,166767.54799126068
14378,343809.274550011
9949,170125.0248621921
994,193664.57304283848
13258,155308.75521470423
5883,375485.4123650199
6933,309605.2939751993
13193,217001.0487787375
13286,168797.81335281007
13407,392063.18390003045
7512,123570.14447059073
7221,209735.9928958907
14428,140672.158398587
1740,187365.6397893822
3,142234.77539392028
12952,221655.4527322271
11537,124926.2659050064
2558,141625.987323293
14081,263669.4114243053
3517,232268.11756410133
7149,227801.12115645554
15777,114669.16913968082
8995,230935.6966769469
826,302984.8528415913
509,269321.7222144447
14875,318173.2064971278
6591,165020.03814340703
11283,108634.23594653017
9897,237393.98260048326
14902,189144.347673377
14291,161654.36409735662
3162,221787.92596032258
4206,198208.58147384645
11580,200243.7032570378
2007,238001.3461775475
14939,207603.47285893597
13572,178992.9956251911
